,Power
7797,790
7798,892
7799,1501
7800,1042
7801,622
7802,962
7803,653
7804,1346
7805,748
7806,892
7807,853
7808,544
7809,1037
7810,3471
7811,2549
7812,2743
7813,1882
7814,945
7815,1880
7816,1087
7817,496
7818,645
7819,926
7820,1495
7821,1149
7822,813
7823,1349
7824,1186
7825,1036
7826,595
7827,536
7828,1527
7829,789
7830,760
7831,950
7832,996
7833,2257
7834,846
7835,1481
7836,603
7837,1164
7838,1352
7839,-1006
7840,1575
7841,609
7842,977
7843,573
7844,1024
7845,927
7846,861
7847,952
7848,1275
7849,1074
7850,1104
7851,977
7852,1295
7853,1407
7854,785
7855,632
7856,834
7857,1042
7858,1072
7859,1503
7860,2023
7861,2024
7862,3089
7863,1798
7864,1132
7865,643
7866,683
7867,720
7868,1450
7869,422
7870,706
7871,1417
7872,950
7873,931
7874,636
7875,769
7876,996
7877,712
7878,801
7879,752
7880,308
7881,771
7882,2660
7883,-416
7884,2517
7885,658
7886,2268
7887,1573
7888,412
7889,1374
7890,1075
7891,1762
7892,848
7893,993
7894,808
7895,992
7896,1262
7897,745
7898,772
7899,1460
7900,483
7901,1129
7902,1043
7903,825
7904,674
7905,1595
7906,5104
7907,2882
7908,779
7909,4001
7910,1580
7911,2191
7912,1350
7913,729
7914,1017
7915,1298
7916,1287
7917,1154
7918,806
7919,1313
7920,1534
7921,1755
7922,1409
7923,894
7924,1461
7925,834
7926,1016
7927,636
7928,705
7929,1813
7930,2787
7931,1997
7932,1778
7933,4191
7934,2076
7935,2374
7936,610
7937,942
7938,778
7939,810
7940,1083
7941,882
7942,1113
7943,1508
7944,1331
7945,1554
7946,1131
7947,644
7948,739
7949,930
7950,1116
7951,920
7952,1351
7953,1084
7954,2913
7955,784
7956,3104
7957,882
7958,1219
7959,2481
7960,1867
7961,1334
7962,722
7963,896
7964,962
7965,1123
7966,561
7967,1482
7968,1060
7969,871
7970,858
7971,680
7972,1257
7973,1125
7974,1062
7975,652
7976,585
7977,349
7978,2453
7979,-502
7980,1724
7981,3899
7982,2119
7983,1676
7984,254
7985,494
7986,969
7987,952
7988,1004
7989,829
7990,479
7991,835
7992,1444
7993,1786
7994,466
7995,822
7996,1304
7997,642
7998,756
7999,853
8000,957
8001,885
8002,1141
8003,1572
8004,1076
8005,3298
8006,2854
8007,752
8008,1534
8009,1208
8010,1053
8011,975
8012,970
8013,616
8014,977
8015,1041
8016,1215
8017,1189
8018,676
8019,933
8020,599
8021,744
8022,623
8023,1242
8024,1313
8025,1202
8026,648
8027,4124
8028,1500
8029,2768
8030,918
8031,1337
8032,802
8033,1166
8034,861
8035,1106
8036,743
8037,683
8038,912
8039,102
8040,1122
8041,548
8042,889
8043,1505
8044,1072
8045,524
8046,1400
8047,690
8048,772
8049,925
8050,606
8051,2282
8052,2790
8053,2009
8054,-239
8055,2442
8056,1568
8057,832
8058,518
8059,1281
8060,612
8061,1152
8062,1127
8063,841
8064,1480
8065,1571
8066,1162
8067,1520
8068,751
8069,1047
8070,830
8071,1360
8072,1468
8073,1044
8074,2710
8075,3091
8076,968
8077,2292
8078,-947
8079,1510
8080,1004
8081,1231
8082,578
8083,1143
8084,1419
8085,894
8086,1213
8087,789
8088,1028
8089,907
8090,1049
8091,185
8092,498
8093,1353
8094,1093
8095,587
8096,383
8097,838
8098,3063
8099,609
8100,1873
8101,4960
8102,1883
8103,1500
8104,1999
8105,656
8106,1060
8107,661
8108,853
8109,956
8110,818
8111,1496
8112,1096
8113,815
8114,1512
8115,1004
8116,744
8117,942
8118,1434
8119,1203
8120,635
8121,640
8122,2330
8123,1445
8124,1535
8125,1855
8126,3849
8127,1139
8128,1174
8129,902
8130,583
8131,799
8132,1044
8133,908
8134,733
8135,720
8136,1173
8137,1037
8138,711
8139,1363
8140,616
8141,540
8142,905
8143,748
8144,541
8145,1194
8146,3055
8147,3405
8148,3318
8149,2067
8150,837
8151,2443
8152,367
8153,1397
8154,1109
8155,1431
8156,1069
8157,741
8158,1218
8159,1459
8160,719
8161,895
8162,1063
8163,912
8164,1044
8165,389
8166,626
8167,1188
8168,1379
8169,886
8170,1181
8171,2357
8172,4332
8173,952
8174,-75
8175,2122
8176,24
8177,551
8178,733
8179,791
8180,585
8181,1091
8182,882
8183,1738
8184,1279
8185,630
8186,718
8187,461
8188,991
8189,986
8190,1069
8191,917
8192,702
8193,961
8194,-36
8195,2178
8196,-641
8197,3522
8198,1625
8199,893
8200,923
8201,950
8202,770
8203,1155
8204,1627
8205,652
8206,895
8207,965
8208,1148
8209,658
8210,1199
8211,587
8212,517
8213,634
8214,899
8215,683
8216,1062
8217,156
8218,1734
8219,3780
8220,3986
8221,2483
8222,143
8223,1976
8224,1925
8225,758
8226,1445
8227,1171
8228,1383
8229,1190
8230,1248
8231,951
8232,1256
8233,977
8234,1349
8235,327
8236,1022
8237,858
8238,1036
8239,363
8240,809
8241,1469
8242,942
8243,2036
8244,148
8245,1296
8246,1102
8247,3448
8248,856
8249,1377
8250,954
8251,817
8252,868
8253,956
8254,804
8255,606
8256,1185
8257,946
8258,1252
8259,882
8260,1083
8261,584
8262,819
8263,710
8264,1660
8265,1708
8266,4461
8267,4184
8268,2304
8269,1240
8270,3448
8271,1527
8272,1775
8273,1072
8274,1074
8275,1065
8276,1042
8277,1080
8278,773
8279,1186
8280,761
8281,440
8282,451
8283,252
8284,618
8285,1153
8286,1005
8287,1183
8288,699
8289,1395
8290,881
8291,1148
8292,1270
8293,3583
8294,3317
8295,3057
8296,545
8297,316
8298,846
8299,619
8300,551
8301,768
8302,981
8303,815
8304,668
8305,812
8306,869
8307,1442
8308,1007
8309,836
8310,667
8311,818
8312,754
8313,1044
8314,1132
8315,765
8316,2734
8317,4186
8318,2132
8319,1444
8320,480
8321,834
8322,714
8323,984
8324,1341
8325,945
8326,1014
8327,1003
8328,1326
8329,1104
8330,780
8331,629
8332,1135
8333,552
8334,1355
8335,630
8336,552
8337,1109
8338,3289
8339,4120
8340,1112
8341,377
8342,1076
8343,1147
8344,614
8345,837
8346,595
8347,1228
8348,1218
8349,862
8350,1035
8351,1023
8352,1022
8353,1200
8354,1011
8355,506
8356,994
8357,1216
8358,1163
8359,1044
8360,981
8361,974
8362,2553
8363,1417
8364,232
8365,2358
8366,1329
8367,1957
8368,1464
8369,761
8370,1401
8371,584
8372,1577
8373,1134
8374,982
8375,748
8376,1383
8377,790
8378,1248
8379,416
8380,801
8381,968
8382,864
8383,623
8384,287
8385,1364
8386,2622
8387,1466
8388,1477
8389,1891
8390,2207
8391,1575
8392,847
8393,749
8394,510
8395,578
8396,1122
8397,878
8398,986
8399,842
8400,567
8401,1146
8402,1658
8403,892
8404,1035
8405,762
8406,1133
8407,1026
8408,1194
8409,998
8410,2709
8411,2195
8412,3072
8413,2683
8414,690
8415,693
8416,1354
8417,1508
8418,1293
8419,875
8420,1215
8421,1037
8422,1168
8423,1422
8424,1386
8425,1146
8426,899
8427,1147
8428,1525
8429,633
8430,937
8431,964
8432,848
8433,1385
8434,4141
8435,3669
8436,3530
8437,2822
8438,1708
8439,2709
8440,1304
8441,1165
8442,884
8443,781
8444,874
8445,890
8446,772
8447,924
8448,957
8449,520
8450,680
8451,1739
8452,921
8453,934
8454,249
8455,780
8456,394
8457,2156
8458,2740
8459,271
8460,3047
8461,735
8462,844
8463,2831
8464,1006
8465,907
8466,1344
8467,656
8468,727
8469,1438
8470,708
8471,885
8472,1555
8473,935
8474,951
8475,1581
8476,1185
8477,919
8478,982
8479,329
8480,368
8481,1519
8482,1845
8483,2124
8484,433
8485,2086
8486,1412
8487,709
8488,828
8489,1318
8490,1053
8491,482
8492,1082
8493,971
8494,816
8495,1377
8496,775
8497,728
8498,1002
8499,749
8500,804
8501,1161
8502,422
8503,609
8504,885
8505,1830
8506,1912
8507,3938
8508,3358
8509,2248
8510,4784
8511,424
8512,1711
8513,883
8514,441
8515,1220
8516,1269
8517,957
8518,613
8519,897
8520,1331
8521,1068
8522,879
8523,1211
8524,1266
8525,1072
8526,362
8527,792
8528,1283
8529,1728
8530,1603
8531,3853
8532,470
8533,741
8534,3159
8535,1064
8536,-65
8537,1304
8538,1107
8539,1195
8540,1198
8541,407
8542,974
8543,993
8544,889
8545,810
8546,1253
8547,1280
8548,1266
8549,687
8550,648
8551,735
8552,1408
8553,823
8554,3045
8555,3553
8556,2675
8557,2134
8558,2368
8559,99
8560,86
8561,691
8562,999
8563,945
8564,1157
8565,704
8566,1120
8567,1318
8568,1169
8569,868
8570,1110
8571,664
8572,504
8573,1318
8574,769
8575,290
8576,674
8577,1503
8578,867
8579,2661
8580,3045
8581,2876
8582,3604
8583,1955
8584,920
8585,1160
8586,1028
8587,960
8588,823
8589,1140
8590,739
8591,1172
8592,1373
8593,755
8594,721
8595,738
8596,696
8597,612
8598,781
8599,1035
8600,1436
8601,429
8602,1809
8603,5950
8604,323
8605,3055
8606,1806
8607,1266
8608,487
8609,949
8610,1070
8611,958
8612,1061
8613,895
8614,963
8615,602
8616,975
8617,943
8618,958
8619,333
8620,877
8621,753
8622,1079
8623,557
8624,853
8625,1453
8626,3017
8627,2717
8628,5419
8629,3054
8630,1729
8631,492
8632,1301
8633,292
8634,1341
8635,1119
8636,732
8637,673
8638,956
8639,1539
8640,1113
8641,1075
8642,853
8643,558
8644,441
8645,1243
8646,986
8647,684
8648,752
8649,994
8650,541
8651,4255
8652,4648
8653,-1530
8654,3171
8655,1272
8656,2085
8657,1334
8658,893
8659,941
8660,1078
8661,939
8662,456
8663,552
8664,863
8665,389
8666,707
8667,389
8668,1136
8669,714
8670,941
8671,1235
8672,968
8673,1068
8674,2215
8675,596
8676,3361
8677,2911
8678,603
8679,1370
8680,697
8681,1140
8682,985
8683,1201
8684,921
8685,539
8686,801
8687,1057
8688,963
8689,897
8690,563
8691,1430
8692,672
8693,484
8694,873
8695,923
8696,315
8697,1283
8698,3144
8699,2811
8700,1605
8701,3903
8702,1431
8703,943
8704,1657
8705,1007
8706,686
8707,1018
8708,1271
8709,649
8710,812
8711,876
8712,1321
8713,1415
8714,1275
8715,1137
8716,1401
8717,754
8718,1095
8719,897
8720,763
8721,1804
8722,2791
8723,590
8724,2398
8725,-379
8726,3537
8727,-244
8728,538
8729,1235
8730,1009
8731,1109
8732,1511
8733,984
8734,993
8735,1007
8736,1116
8737,1129
8738,1356
8739,1207
8740,455
8741,1125
8742,943
8743,487
8744,731
8745,961
8746,4531
8747,1673
8748,1957
8749,1276
8750,1643
8751,3076
8752,168
8753,1811
8754,515
8755,957
8756,137
8757,787
8758,1379
8759,884
8760,893
8761,602
8762,1023
8763,559
8764,1117
8765,1723
8766,759
8767,1286
8768,1350
8769,686
8770,1457
8771,3406
8772,2984
8773,2321
8774,2325
8775,2154
8776,1798
8777,646
8778,651
8779,1171
8780,447
8781,794
8782,1054
8783,811
8784,1057
8785,1173
8786,796
8787,1357
8788,1144
8789,1261
8790,936
8791,469
8792,269
8793,1218
8794,1526
8795,3282
8796,1813
8797,1046
8798,3610
8799,1137
8800,587
8801,1264
8802,1078
8803,1166
8804,1311
8805,1091
8806,1156
8807,552
8808,1086
8809,834
8810,740
8811,1353
8812,676
8813,1279
8814,461
8815,622
8816,-3
8817,2395
8818,2017
8819,2697
8820,2286
8821,247
8822,2034
8823,1959
8824,1780
8825,805
8826,1011
8827,643
8828,1532
8829,1135
8830,663
8831,932
8832,1038
8833,356
8834,690
8835,1152
8836,614
8837,975
8838,868
8839,1285
8840,556
8841,1551
8842,1766
8843,4584
8844,1568
8845,4434
8846,1614
8847,1096
8848,1361
8849,713
8850,1191
8851,1161
8852,1049
8853,552
8854,970
8855,803
8856,1075
8857,625
8858,913
8859,871
8860,427
8861,986
8862,706
8863,1014
8864,791
8865,838
8866,-74
8867,-517
8868,4690
8869,2746
8870,2026
8871,1849
8872,33
8873,743
8874,588
8875,816
8876,796
8877,1003
8878,1005
8879,915
8880,1261
8881,1468
8882,737
8883,1304
8884,1255
8885,803
8886,794
8887,916
8888,899
8889,1175
8890,437
8891,137
8892,-1307
8893,565
8894,2004
8895,1796
8896,869
8897,569
8898,1226
8899,1052
8900,895
8901,1003
8902,884
8903,999
8904,1329
8905,472
8906,950
8907,1643
8908,1189
8909,648
8910,1146
8911,999
8912,-55
8913,1586
8914,2385
8915,-486
8916,1802
8917,808
8918,1444
8919,1677
8920,322
8921,96
8922,764
8923,640
8924,1227
8925,739
8926,409
8927,1091
8928,942
8929,1270
8930,1191
8931,1168
8932,1244
8933,1118
8934,864
8935,1336
8936,801
8937,2131
8938,1634
8939,3043
8940,1635
8941,3165
8942,1043
8943,1375
8944,1322
8945,525
8946,1470
8947,959
8948,908
8949,1446
8950,705
8951,1376
8952,1139
8953,704
8954,935
8955,1023
8956,1266
8957,964
8958,1202
8959,751
8960,943
8961,1738
8962,1651
8963,31
8964,686
8965,1372
8966,967
8967,2216
8968,1385
8969,670
8970,828
8971,1395
8972,631
8973,1117
8974,789
8975,716
8976,1193
8977,892
8978,1145
8979,1444
8980,1359
8981,947
8982,1264
8983,907
8984,682
8985,896
8986,28
8987,1777
8988,1278
8989,2644
8990,1999
8991,1449
8992,1774
8993,971
8994,913
8995,1911
8996,1346
8997,1175
8998,1296
8999,1073
9000,1371
9001,816
9002,1418
9003,1208
9004,962
9005,881
9006,1046
9007,649
9008,324
9009,1076
9010,1895
9011,748
9012,2738
9013,-978
9014,1905
9015,2446
9016,1109
9017,1292
9018,1158
9019,842
9020,673
9021,1225
9022,846
9023,1532
9024,861
9025,1081
9026,918
9027,1717
9028,1321
9029,1726
9030,789
9031,696
9032,1411
9033,747
9034,1693
9035,814
9036,3014
9037,3489
9038,1034
9039,1939
9040,449
9041,1005
9042,856
9043,1287
9044,597
9045,1002
9046,851
9047,492
9048,1312
9049,1467
9050,1317
9051,1037
9052,1069
9053,1025
9054,849
9055,1106
9056,299
9057,1136
9058,590
9059,449
9060,2208
9061,3167
9062,3220
9063,1090
9064,2661
9065,746
9066,939
9067,1101
9068,1961
9069,714
9070,886
9071,1833
9072,814
9073,633
9074,1234
9075,1035
9076,1070
9077,1273
9078,785
9079,760
9080,1015
9081,1373
9082,3892
9083,840
9084,3210
9085,1429
9086,55
9087,-271
9088,705
9089,590
9090,722
9091,914
9092,1381
9093,1158
9094,783
9095,1131
9096,892
9097,1213
9098,921
9099,556
9100,638
9101,1508
9102,976
9103,892
9104,1305
9105,1650
9106,2141
9107,1278
9108,897
9109,3060
9110,-896
9111,1934
9112,817
9113,918
9114,1389
9115,580
9116,1267
9117,489
9118,1001
9119,1328
9120,854
9121,1202
9122,1328
9123,367
9124,1418
9125,587
9126,245
9127,473
9128,1389
9129,399
9130,940
9131,3117
9132,4008
9133,1990
9134,1681
9135,2734
9136,2066
9137,570
9138,826
9139,1479
9140,450
9141,1128
9142,621
9143,1178
9144,713
9145,831
9146,1458
9147,387
9148,530
9149,1233
9150,1107
9151,541
9152,826
9153,1959
9154,2269
9155,3521
9156,1667
9157,3059
9158,614
9159,740
9160,2278
9161,905
9162,1098
9163,599
9164,1235
9165,586
9166,674
9167,674
9168,609
9169,717
9170,1040
9171,524
9172,846
9173,1183
9174,495
9175,905
9176,997
9177,1596
9178,723
9179,2363
9180,1640
9181,3978
9182,1195
9183,1803
9184,1630
9185,1004
9186,812
9187,1507
9188,658
9189,1003
9190,1026
9191,1093
9192,1078
9193,744
9194,729
9195,1257
9196,1096
9197,1065
9198,1122
9199,1084
9200,759
9201,983
9202,2638
9203,1888
9204,1438
9205,505
9206,3085
9207,3167
9208,1048
9209,1267
9210,545
9211,1327
9212,911
9213,389
9214,680
9215,1319
9216,1079
9217,881
9218,125
9219,1592
9220,1465
9221,1007
9222,574
9223,935
9224,618
9225,1042
9226,1801
9227,3444
9228,2429
9229,2486
9230,1478
9231,-329
9232,392
9233,1147
9234,732
9235,861
9236,870
9237,950
9238,825
9239,1002
9240,573
9241,1108
9242,581
9243,1277
9244,1035
9245,921
9246,1066
9247,592
9248,1448
9249,1688
9250,279
9251,2406
9252,277
9253,2722
9254,2686
9255,2014
9256,2204
9257,1025
9258,855
9259,1261
9260,1052
9261,315
9262,680
9263,894
9264,1136
9265,288
9266,1050
9267,1391
9268,1017
9269,1378
9270,1282
9271,594
9272,822
9273,1197
9274,1615
9275,1696
9276,2284
9277,426
9278,3850
9279,972
9280,1646
9281,900
9282,233
9283,1116
9284,1597
9285,1166
9286,849
9287,636
9288,787
9289,1275
9290,991
9291,657
9292,1547
9293,1414
9294,969
9295,1018
9296,280
9297,2008
9298,3294
9299,3753
9300,2939
9301,2363
9302,2266
9303,1676
9304,1667
9305,673
9306,628
9307,711
9308,849
9309,1269
9310,1155
9311,1118
9312,1222
9313,1142
9314,1167
9315,762
9316,1245
9317,1401
9318,828
9319,772
9320,1184
9321,1268
9322,1664
9323,-92
9324,-370
9325,551
9326,2643
9327,2168
9328,1373
9329,1208
9330,645
9331,1023
9332,1246
9333,862
9334,801
9335,587
9336,933
9337,1445
9338,605
9339,847
9340,953
9341,1109
9342,814
9343,681
9344,587
9345,499
9346,3161
9347,4702
9348,2744
9349,-1584
9350,2464
9351,2039
9352,753
9353,849
9354,1192
9355,1483
9356,1304
9357,235
9358,563
9359,1375
9360,1302
9361,903
9362,641
9363,1655
9364,844
9365,1404
9366,723
9367,804
9368,1006
9369,1285
9370,1396
9371,726
9372,4639
9373,-52
9374,2443
9375,1359
9376,947
9377,512
9378,1134
9379,960
9380,864
9381,649
9382,1004
9383,1321
9384,948
9385,1146
9386,990
9387,725
9388,1273
9389,1281
9390,824
9391,628
9392,364
9393,287
9394,1399
9395,2674
9396,1675
9397,1115
9398,2394
9399,448
9400,2304
9401,1022
9402,770
9403,912
9404,1360
9405,1204
9406,849
9407,690
9408,1043
9409,1178
9410,1216
9411,820
9412,725
9413,710
9414,882
9415,564
9416,1085
9417,814
9418,1289
9419,-337
9420,2061
9421,3293
9422,1818
9423,546
9424,1405
9425,786
9426,1018
9427,428
9428,855
9429,1157
9430,1309
9431,1265
9432,1258
9433,1187
9434,698
9435,1361
9436,853
9437,1279
9438,445
9439,1015
9440,1031
9441,881
9442,2433
9443,3956
9444,681
9445,-1118
9446,586
9447,2085
9448,1460
9449,732
9450,1378
9451,748
9452,186
9453,1059
9454,860
9455,1400
9456,1261
9457,620
9458,684
9459,1138
9460,1127
9461,1200
9462,933
9463,778
9464,831
9465,1335
9466,907
9467,2721
9468,3088
9469,-1237
9470,658
9471,2372
9472,2194
9473,1141
9474,766
9475,1247
9476,1187
9477,940
9478,900
9479,1713
9480,860
9481,1063
9482,753
9483,879
9484,711
9485,903
9486,1024
9487,816
9488,1204
9489,860
9490,2628
9491,4718
9492,4782
9493,4424
9494,3190
9495,1453
9496,1664
9497,1236
9498,1062
9499,1158
9500,1299
9501,666
9502,571
9503,1036
9504,1048
9505,784
9506,1154
9507,848
9508,1072
9509,1392
9510,1008
9511,663
9512,775
9513,1502
9514,2908
9515,-401
9516,1554
9517,2303
9518,2156
9519,300
9520,772
9521,781
9522,521
9523,931
9524,1054
9525,912
9526,732
9527,1288
9528,690
9529,1208
9530,1234
9531,1195
9532,1337
9533,690
9534,1290
9535,862
9536,-96
9537,1167
9538,1369
9539,2695
9540,2155
9541,3235
9542,3207
9543,1175
9544,1906
9545,1354
9546,780
9547,1275
9548,502
9549,807
9550,896
9551,1203
9552,867
9553,820
9554,951
9555,704
9556,574
9557,503
9558,1025
9559,791
9560,1035
9561,1472
9562,1417
9563,1583
9564,-555
9565,2631
9566,2941
9567,1749
9568,1396
9569,1540
9570,438
9571,1372
9572,1356
9573,781
9574,991
9575,1107
9576,812
9577,1075
9578,1022
9579,919
9580,905
9581,1063
9582,1785
9583,1017
9584,729
9585,1314
9586,3637
9587,1919
9588,1504
9589,2998
9590,2213
9591,1807
9592,584
9593,817
9594,1090
9595,1217
9596,622
9597,784
9598,955
9599,1130
9600,686
9601,1136
9602,835
9603,1533
9604,1002
9605,828
9606,579
9607,1163
9608,973
9609,643
9610,3923
9611,-28
9612,2751
9613,3203
9614,3778
9615,2095
9616,969
9617,1301
9618,943
9619,948
9620,963
9621,909
9622,775
9623,1209
9624,1039
9625,591
9626,456
9627,1073
9628,1217
9629,1349
9630,705
9631,722
9632,832
9633,1265
9634,1967
9635,977
9636,3109
9637,3782
9638,2771
9639,2585
9640,686
9641,1061
9642,752
9643,1034
9644,1073
9645,1248
9646,1221
9647,1141
9648,741
9649,1104
9650,778
9651,1376
9652,891
9653,852
9654,571
9655,638
9656,398
9657,1883
9658,2483
9659,4982
9660,1060
9661,1515
9662,939
9663,2050
9664,1453
9665,1673
9666,1105
9667,983
9668,685
9669,718
9670,590
9671,1063
9672,1270
9673,431
9674,959
9675,664
9676,1360
9677,1192
9678,1192
9679,1108
9680,1509
9681,824
9682,451
9683,2585
9684,2512
9685,1992
9686,269
9687,2840
9688,271
9689,721
9690,934
9691,990
9692,785
9693,1257
9694,515
9695,1516
9696,1172
9697,760
9698,675
9699,926
9700,889
9701,768
9702,901
9703,620
9704,487
9705,217
9706,-7
9707,-915
9708,908
9709,-110
9710,2602
9711,1708
9712,830
9713,195
9714,791
9715,885
9716,1491
9717,475
9718,644
9719,1099
9720,1243
9721,1203
9722,1062
9723,1253
9724,1108
9725,621
9726,1069
9727,886
9728,601
9729,851
9730,3927
9731,-126
9732,2703
9733,1780
9734,762
9735,1448
9736,1673
9737,491
9738,826
9739,726
9740,1366
9741,740
9742,893
9743,462
9744,1086
9745,852
9746,300
9747,950
9748,1637
9749,1360
9750,938
9751,1075
9752,664
9753,922
9754,1059
9755,-204
9756,2377
9757,1366
9758,1037
9759,2274
9760,963
9761,1045
9762,707
9763,937
9764,657
9765,873
9766,1100
9767,780
9768,760
9769,1514
9770,503
9771,968
9772,1404
9773,1260
9774,923
9775,817
9776,291
9777,1414
9778,3018
9779,3842
9780,4010
9781,4258
9782,2114
9783,2129
9784,1685
9785,790
9786,93
9787,1050
9788,1096
9789,757
9790,296
9791,1558
9792,216
9793,1256
9794,385
9795,1466
9796,1033
9797,951
9798,918
9799,482
9800,721
9801,1083
9802,788
9803,3390
9804,3104
9805,-1302
9806,793
9807,2554
9808,1045
9809,946
9810,466
9811,594
9812,1010
9813,921
9814,1016
9815,722
9816,856
9817,1061
9818,452
9819,638
9820,871
9821,1053
9822,818
9823,740
9824,406
9825,541
9826,2540
9827,2412
9828,1733
9829,381
9830,927
9831,1864
9832,1536
9833,1066
9834,678
9835,920
9836,590
9837,1187
9838,355
9839,888
9840,1392
9841,1082
9842,781
9843,278
9844,559
9845,1187
9846,1201
9847,620
9848,470
9849,234
9850,2024
9851,3660
9852,-2176
9853,2084
9854,2704
9855,3200
9856,613
9857,1258
9858,1278
9859,730
9860,696
9861,738
9862,562
9863,1117
9864,687
9865,810
9866,970
9867,761
9868,1258
9869,1281
9870,978
9871,644
9872,255
9873,1288
9874,2451
9875,2267
9876,-770
9877,1385
9878,1173
9879,2736
9880,1559
9881,930
9882,1238
9883,679
9884,712
9885,593
9886,690
9887,1302
9888,1536
9889,917
9890,946
9891,1550
9892,1331
9893,878
9894,901
9895,915
9896,653
9897,1016
9898,1360
9899,3598
9900,3753
9901,2661
9902,529
9903,1156
9904,2061
9905,212
9906,1390
9907,1281
9908,1047
9909,559
9910,842
9911,834
9912,773
9913,373
9914,692
9915,792
9916,900
9917,569
9918,510
9919,653
9920,828
9921,591
9922,2860
9923,2676
9924,3919
9925,2006
9926,953
9927,1263
9928,1469
9929,914
9930,995
9931,680
9932,965
9933,46
9934,781
9935,1427
9936,1516
9937,1066
9938,757
9939,238
9940,1489
9941,750
9942,1466
9943,1063
9944,729
9945,974
9946,2049
9947,2092
9948,1762
9949,3079
9950,1759
9951,1274
9952,1080
9953,1089
9954,643
9955,1536
9956,1019
9957,946
9958,937
9959,1320
9960,717
9961,609
9962,943
9963,1221
9964,1010
9965,337
9966,745
9967,792
9968,596
9969,714
9970,1751
9971,2795
9972,1431
9973,-1161
9974,2172
9975,1217
9976,1197
9977,977
9978,582
9979,969
9980,619
9981,762
9982,237
9983,963
9984,1206
9985,971
9986,731
9987,1049
9988,789
9989,537
9990,1328
9991,589
9992,686
9993,1127
